SPI1,SPI3,SPI6,SPI12
-2.135529512,-2.512194743,-0.719847646,-0.974179955
0.445997613,-1.621416902,-0.889423143,-0.855205331
-0.655226902,-1.524617935,-1.840505062,-0.899487349
0.383876825,0.212111116,-2.116539885,-0.838977576
-1.580694161,-1.221205253,-2.070918103,-0.918924487
-0.747260901,-1.247102146,-1.993585717,-0.846981168
-0.364334059,-1.216553894,-1.129737532,-1.114810172
-0.212348822,-0.865688696,-1.24245667,-1.413488978
-0.107911484,-0.5401457,-1.083336539,-2.047124556
0.586898865,0.033133194,-0.637865421,-1.570198533
2.441415035,1.402425977,0.664414841,-0.1448775
1.257547163,2.24618595,1.199087193,0.46560651
0.894102961,2.406158448,1.543447024,0.923940636
-0.044485198,1.24580522,1.794857826,0.873299531
-1.679841839,0.541200352,2.106354235,0.850239895
1.314324706,0.252409798,2.281245644,0.913052354
1.199912388,1.197651424,1.582364767,1.22445999
2.542067471,2.686034702,2.495015975,1.88495814
0.005197946,1.822557017,1.820351766,2.010782481
-2.152203505,0.473655294,0.812524111,1.807887511
0.412576163,-0.775567405,0.811272257,2.002302011
-0.812044871,-1.035445536,0.26332534,1.467021567
-0.138579291,-0.328869258,-0.033899402,0.662945886
0.383886022,-0.510186138,-0.942359196,0.432024169
-0.444140224,-0.185715016,-1.042098825,0.1087688
-1.54810739,-0.385132416,-0.55653169,0.011633229
-0.05540731,-1.062343171,-0.855657646,0.04649142
1.245111532,-0.276139426,-0.261110267,0.040204705
0.776238778,0.967353527,0.073391287,-0.041432292
-0.330494439,0.342665301,-0.369213526,-0.911233204
0.456665994,0.313776428,0.194383814,-0.760239893
-0.488480508,-0.306327753,0.027454105,-0.444875018
-0.926118725,-0.635491577,-0.464944679,-0.959154825
-4.188044117,-1.958640113,-1.328357519,-1.258279811
0.938179619,-1.141875103,-1.109064157,-0.985378103
1.012098222,-0.202163826,-0.641346663,-0.874463482
-0.60659893,0.784827175,-0.967825362,-0.816499568
-0.267071039,0.262382041,-0.889638394,-0.731123593
-0.245096244,-0.835382846,-0.509629349,-0.733646552
-0.103075385,-0.542630553,0.597999908,-0.837495967
-0.040698045,-0.225827086,0.076467725,-0.959818966
-0.721440287,-0.672992265,-1.126070491,-0.938879352
-0.643181515,-0.958284291,-1.11748216,-1.31365903
0.476997321,-0.504383173,-0.595094264,-1.052272133
0.408607534,0.042425049,-0.309686701,-0.619230578
-0.321724034,0.171944004,-0.396676455,-0.040142292
0.328792822,0.088367659,-0.301921445,-0.28148752
0.726477784,0.194196002,0.099212722,-0.435228123
0.20006611,0.519871628,0.386308321,-0.218382988
0.773738243,0.683731516,0.354371314,-0.102571417
0.001842437,0.372629266,0.260571132,-0.094340884
-0.340179348,0.333843973,0.521812211,-0.106567296
-0.015347676,-0.233323458,0.471977265,-0.098896282
-1.69421296,-1.28563293,-0.756178934,-0.206159303
-0.284437056,-1.056581638,-0.943302817,-0.107217238
-0.754123645,-1.503177715,-1.513025762,-0.528277067
-1.810031523,-1.60034548,-2.087902168,-1.253820525
-0.991913075,-1.742157537,-2.054263286,-1.304413176
1.243187497,-0.611012579,-1.432275881,-1.056270352
0.551498469,0.377824059,-0.85094715,-1.259377241
-0.589097636,0.75388555,-0.861126241,-1.318815074
0.068831868,-0.025182985,-0.619520502,-1.413150459
0.783770033,-0.468602002,0.122849741,-1.36572119
-0.234635185,0.004423041,0.669861546,-1.349602711
0.296827516,0.236921177,0.01342745,-1.257177251
-0.935331316,-0.644244227,-0.8822361,-1.026573991
-2.03554664,-1.751486173,-1.683430423,-1.456489914
-0.168542846,-1.802308683,-1.579894914,-1.375473636
